vehicle_name	year	horsepower_weight	length_width	ac_standard	miles_per_dollar	price	market_share	firmid
MCMERK	87	0.4965753	1.21312	1	2.5164557	15.6971831	0.0001569	18
MCSABL	87	0.4584152	1.351572	0	2.7561181	10.7746479	0.001147	18
MCTOPA	87	0.3363316	1.20891	0	2.6362869	7.6725352	0.0006936	18
MTCORD	87	0.3765511	1.13142	0	2.9957806	8.590669	0.0000494	10
MTGALA	87	0.3913198	1.221277	1	2.3966245	12.3230634	0.0001191	10
MTMIRA	87	0.3245823	1.013012	0	3.8345992	6.9181338	0.0001666	10
MTPREC	87	0.3146691	1.015279	0	3.9544304	4.5730634	0.0002267	10
MTSTAR	87	0.4852744	1.156976	1	2.156962	13.6170775	0.0000558	10
MTTRED	87	0.371308	1.127496	0	2.8759494	8.2473592	0.0000546	10
MZ323	87	0.3877069	1.048464	0	3.1156118	7.2174296	0.0008364	4
MZ626	87	0.3795918	1.18237	0	3.1156118	8.6698944	0.0008169	4
NI200S	87	0.3730797	1.1336	0	2.6362869	9.8582746	0.0003314	2
NI300Z	87	0.5097165	1.159053	1	2.156962	16.284331	0.0003693	2
NIMAXI	87	0.5	1.206975	1	2.156962	13.3794014	0.0010326	2
NIPULS	87	0.3023758	1.100565	0	2.7561181	9.3301056	0.0006823	2
NISENT	87	0.3137606	1.089802	0	3.3552743	6.5132042	0.0013294	2
NISTAN	87	0.340949	1.18237	0	2.7561181	9.6822183	0.0007105	2
OD98	87	0.4535833	1.421936	1	2.156962	15.2913732	0.0007901	19
ODCALA	87	0.3844645	1.190808	0	2.6362869	8.5748239	0.0011178	19
ODCIER	87	0.3366264	1.304919	0	2.6362869	9.6302817	0.0026843	19
ODCUTL	87	0.3374233	1.440876	0	2.2767932	10.1575704	0.0010182	19
ODDELT	87	0.4664179	1.419764	1	2.156962	12.006162	0.001853	19
ODFIRE	87	0.3779924	1.1453	0	3.1156118	7.4815141	0.0001934	19
ODTORO	87	0.4176611	1.3275	1	2.156962	17.5510563	0.0001829	19
PG505	87	0.4181185	1.275161	0	2.156962	12.2359155	0.0001034	14
PLCARA	87	0.374662	1.25936	0	2.7561181	8.5933099	0.0003959	16
PLGRAN	87	0.3889969	1.481304	0	1.9172996	9.3292254	0.0000854	16
PLHORI	87	0.4291462	1.090176	0	2.9957806	5.1047535	0.0005099	16
PLRELI	87	0.4016563	1.21448	0	2.9957806	6.7385563	0.0011624	16
PLSUND	87	0.3781676	1.155541	0	2.9957806	6.8653169	0.0008327	16
PS911	87	0.7764877	1.09785	1	2.0371308	33.8908451	0.0000456	12
PS924S	87	0.5376737	1.119807	1	2.5164557	17.5176056	0.0000326	12
PS928S	87	0.9015692	1.287663	1	1.6776371	51.8485915	0.0000216	12
PS944	87	0.5291577	1.119807	1	2.5164557	22.4471831	0.0000695	12
PT1000	87	0.2991256	1.019082	0	3.235443	5.368838	0.000053	19
PT6000	87	0.3510029	1.35936	0	2.6362869	9.2420775	0.001321	19
PTBONN	87	0.4523522	1.432627	1	2.0371308	11.7948944	0.0011998	19
PTFIER	87	0.3855232	1.12263	0	2.9957806	7.3054577	0.000459	19
PTFIRE	87	0.4347826	1.3536	0	2.0371308	9.118838	0.0008032	19
PTGRND	87	0.3820663	1.198125	0	2.6362869	8.3617958	0.0023176	19
PTGRND	87	0.3391921	1.459737	0	2.2767932	9.743838	0.0000617	19
PTSAFA	87	0.3407155	1.705743	1	1.9172996	12.2878521	0.0001524	19
PTSUNB	87	0.4057481	1.164891	0	3.1156118	7.0413732	0.0008671	19
SA900	87	0.4038179	1.226925	1	2.5164557	12.7772887	0.000108	11
SA9000	87	0.421301	1.262386	1	2.5164557	19.1945423	0.0000461	11
SBDL	87	0.4100228	1.141884	0	2.7561181	7.7535211	0.0004314	5
SBDLSW	87	0.3862661	1.162812	0	2.9957806	8.1056338	0.0009044	5
SBJUST	87	0.3987915	0.840768	0	4.5535865	5.0396127	0.0001453	5
SBSTD	87	0.3365854	0.994746	0	3.7147679	4.7517606	0.0000919	5
SBXT	87	0.4122807	1.16508	0	2.9957806	8.4445423	0.0001964	5
TYCAMR	87	0.4212454	1.225533	0	3.235443	9.3732394	0.0020481	1
TYCELI	87	0.4684318	1.168328	0	3.235443	9.3292254	0.0008706	1
TYCORO	87	0.3467666	1.070972	0	3.5949367	7.1989437	0.0013108	1
TYCRES	87	0.473301	1.24887	1	2.2767932	17.0334507	0.0002411	1
TYMR2	87	0.4765957	1.02008	0	3.1156118	11.0457746	0.0001739	1
TYSUPR	87	0.5767013	1.249653	1	2.0371308	17.596831	0.0003282	1
TYTERC	87	0.38	1.00672	0	4.3139241	5.7640845	0.0011039	1
VV740G	87	0.3893443	1.305612	1	2.7561181	17.2579225	0.0004539	6
VV760G	87	0.4623724	1.305612	1	2.6362869	24.0140845	0.0001548	6
VV780G	87	0.4355662	1.308384	1	2.5164557	30.6205986	0.0000056	6
VVDL	87	0.3864407	1.285623	1	2.6362869	13.3582746	0.0005389	6
VWCABR	87	0.3992902	0.971346	0	2.8759494	11.6637324	0.0001488	7
VWFOX	87	0.369863	1.02942	0	3.1156118	5.7130282	0.0004409	7
VWJETT	87	0.3648069	1.124635	0	3.1156118	8.3714789	0.0005767	7
VWQUAN	87	0.4133784	1.20624	1	2.2767932	13.1910211	0.0000738	7
VWSCIR	87	0.4052229	1.06048	0	2.8759494	9.4014085	0.0000765	7
YUHATC	87	0.2947598	0.84373	0	3.5949367	3.5123239	0.0005357	23
ACINTE	88	0.4937238	1.12504	0	2.1258985	9.5519865	0.0006191	3
ACLEGE	88	0.5249429	1.293602	1	2.3760042	17.7599324	0.0007624	3
AD5000	88	0.4571027	1.375878	1	2.5010571	18.7489434	0.0000574	7
AD80	88	0.4205607	1.175921	1	2.7511628	15.7227388	0.0000614	7
AD90	88	0.4758419	1.175921	1	2.2509514	20.5663567	0.0000658	7
ARMILA	88	0.5297558	1.09461	1	2.2509514	14.8351648	0.0000251	20
ARSPID	88	0.44957	1.082008	0	2.6261099	16.3820795	0.0000231	20
BKCENT	88	0.3548154	1.312354	0	3.0012685	9.9687236	0.0014219	19
BKELEC	88	0.5018248	1.42628	1	2.3760042	14.7751479	0.0009098	19
BKLASA	88	0.4631059	1.42266	1	2.3760042	12.1766695	0.0015236	19
BKREAT	88	0.4925373	1.33444	1	2.3760042	21.1327134	0.0000486	19
BKREGA	88	0.4232983	1.379996	0	2.5010571	10.523246	0.0013236	19
BKRIVI	88	0.4904875	1.342224	1	2.3760042	18.271344	0.0001266	19
BKSKYH	88	0.4006678	1.18105	0	3.1263214	7.509721	0.0002807	19
BW325	88	0.4521182	1.115856	1	2.1258985	20.6255283	0.000395	8
BW528e	88	0.4096774	1.26441	1	2.3760042	26.6272189	0.0002007	8
BW635C	88	0.5892351	1.315902	1	1.8757928	38.8841927	0.0000201	8
BW735i	88	0.5423729	1.403358	1	1.8757928	44.8013525	0.0001434	8
BWM6	88	0.7170868	1.315902	1	1.2505285	47.2527473	0.0000072	8
CDALLA	88	0.4872456	1.310924	1	2.0008457	47.7878276	0.000033	19
CDBROU	88	0.3368624	1.66413	1	2.1258985	20.1572274	0.0004704	19
CDCIMM	88	0.4535559	1.1557	1	2.5010571	13.5849535	0.0000634	19
CDDEVI	88	0.4509747	1.408905	1	2.1258985	19.783601	0.0017267	19
CDELDO	88	0.4560165	1.363256	1	2.1258985	21.0405748	0.0003361	19
CDSEVI	88	0.4494056	1.352772	1	2.1258985	23.353339	0.0002417	19
CRCONQ	88	0.6208719	1.182956	0	2.2509514	15.3465765	0.0001064	16
CREAGL	88	0.3198172	1.307907	1	3.1263214	10.9847844	0.000015	16
CRFIFT	88	0.3724395	1.532972	1	2.1258985	14.5756551	0.0003875	16
CRGTS	88	0.3786445	1.231449	0	2.8762156	9.1276416	0.0001634	16
CRLABA	88	0.3634232	1.21788	0	2.8762156	9.5401522	0.0002167	16
CRNEWY	88	0.4231487	1.32616	1	2.3760042	14.7218935	0.0009008	16
CRPREM	88	0.5248425	1.345046	0	2.7511628	11.0769231	0.0004403	16
CVCAMA	88	0.4420432	1.39776	0	2.1258985	9.2941674	0.0010952	19
CVCAPR	88	0.3954802	1.599988	0	2.3760042	10.1690617	0.0018635	19
CVCAVA	88	0.3808718	1.155609	0	3.1263214	6.9273035	0.0032992	19
CVCELE	88	0.3544304	1.304919	0	3.0012685	9.3195266	0.0027239	19
CVCORS	88	0.3476246	1.24712	0	3.1263214	7.6035503	0.0040967	19
CVCORV	88	0.7432642	1.25315	1	2.0008457	24.9196957	0.0002508	19
CVMONT	88	0.4358655	1.438872	0	2.3760042	10.4226543	0.0003096	19
CVNOVA	88	0.3256445	1.070972	0	3.1263214	7.4344886	0.0010435	19
CVSPEC	88	0.3519356	1.001064	0	4.6269556	6.8977177	0.0007363	19
CVSPRI	88	0.2962963	0.893368	0	5.5023256	5.5663567	0.000518	19
DG600	88	0.3583815	1.180938	0	2.8762156	9.0101437	0.0001287	16
DGARIE	88	0.3742455	1.21448	0	3.1263214	5.9129332	0.0011041	16
DGCOLT	88	0.3315456	1.07653	0	4.0016913	6.4446323	0.0008606	16
DGDAYT	88	0.3587444	1.21275	0	2.8762156	8.3034658	0.0007775	16
DGDIPL	88	0.390625	1.518132	0	2.1258985	10.2510566	0.0002199	16
DGDYNA	88	0.3146143	1.3152	0	2.8762156	9.8613694	0.0008942	16
DGLANC	88	0.3779289	1.232132	0	3.1263214	8.8605241	0.0001081	16
DGOMNI	88	0.4179775	1.090176	0	3.1263214	5.0710059	0.0006427	16
DGSHAD	88	0.3930818	1.15083	0	3.1263214	6.8258664	0.0009813	16
DGVIST	88	0.3643264	1.131408	0	2.8762156	9.4015216	0.0002094	16
FDCRNV	88	0.3969304	1.63525	1	2.1258985	12.8639053	0.0012303	18
FDESCO	88	0.4050405	1.099871	0	3.2513742	6.2172443	0.0041777	18
FDFEST	88	0.3385873	0.88796	0	4.7520085	4.8732037	0.0007451	18
FDMUST	88	0.3271538	1.241036	0	3.1263214	7.3761623	0.0018322	18
FDTAUR	88	0.3122831	1.333872	0	2.8762156	10.8495351	0.0040356	18
FDTEMP	88	0.3791103	1.18236	0	2.7511628	7.4454776	0.0030716	18
FDTHUN	88	0.4354588	1.436931	1	2.6261099	11.4953508	0.0012697	18
HDACCO	88	0.3948429	1.207134	0	3.3764271	9.4463229	0.0038996	3
HDCIVI	88	0.4512016	1.097235	0	4.3768499	7.4344886	0.0024296	3
HDPREL	88	0.4123711	1.181788	1	2.8762156	11.4074387	0.000566	3
HYEXCE	88	0.3153989	1.01591	0	2.8762156	4.898563	0.0028469	21
ISI-MA	88	0.3613836	1.01727	0	4.1267442	6.5756551	0.0001865	13
ISIMPU	88	0.3806228	1.125352	1	2.5010571	11.5207101	0.0000777	13
LCCONT	88	0.3858875	1.491077	1	2.1258985	22.043956	0.0005109	18
LCMARK	88	0.5965005	1.437852	1	2.1258985	21.1462384	0.0002427	18
LCTOWN	88	0.3664794	1.71039	1	2.1258985	19.5486052	0.0013107	18
MB190D	88	0.3217993	1.15675	1	3.7515856	25.3254438	0.0001803	9
MB260E	88	0.4976378	1.28232	1	2.2509514	31.487743	0.0000675	9
MB300E	88	0.5539906	1.28232	1	2.1258985	36.0777684	0.000228	9
MB300S	88	0.4745308	1.452642	1	2.1258985	42.180896	0.0000574	9
MB300S	88	0.469496	1.492077	1	2.1258985	44.5054945	0.000052	9
MB420S	88	0.5173745	1.492077	1	1.8757928	49.1546915	0.0000916	9
MB560S	88	0.5833333	1.492077	1	1.6256871	58.0388842	0.0000628	9
MB560S	88	0.6079183	1.43424	1	1.6256871	64.1166526	0.0000178	9
MCCOUG	88	0.4324992	1.427688	1	2.6261099	11.9475909	0.0010876	18
MCGRAN	88	0.3918495	1.654625	1	2.1258985	13.6094675	0.0012322	18
MCSABL	88	0.4520504	1.351572	1	2.6261099	11.9568893	0.0012843	18
MCSCOR	88	0.4443073	1.29548	1	2.1258985	19.6517329	0.0001025	18
MCTOPA	88	0.3757669	1.18236	0	2.7511628	7.8808115	0.0009988	18
MCTRAC	88	0.4118993	1.0692	0	3.5014799	7.0701606	0.0006347	18
MCXR4T	88	0.5997258	1.21312	1	2.5010571	16.1158073	0.0000619	18
MTCORD	88	0.3695926	1.13142	0	3.0012685	8.9340659	0.0000638	10
MTGALA	88	0.3317073	1.226613	1	2.1258985	13.989011	0.0002222	10
MTMIRA	88	0.3866348	1.117557	0	4.0016913	7.057481	0.0001292	10
MTPREC	88	0.3068592	1.015279	0	3.3764271	6.169907	0.0002339	10
MTSTAR	88	0.6438356	1.182956	0	2.2509514	14.0735418	0.0000325	10
MZ323	88	0.3813953	1.099656	0	3.5014799	5.874049	0.0009784	4
MZ626	88	0.4247104	1.192345	0	3.0012685	8.8748943	0.0007148	4
MZ929	88	0.4814138	1.291839	1	2.3760042	16.0185968	0.0002799	4
MZMX6	88	0.433925	1.17705	0	3.0012685	8.9594252	0.0000865	4
NI200S	88	0.3822394	1.153692	0	2.8762156	10.0583263	0.0003436	2
NI300Z	88	0.5214918	1.179423	1	2.1258985	17.454776	0.0002085	2
NIMAXI	88	0.5032051	1.20631	1	2.2509514	14.5384615	0.000802	2
NIPULS	88	0.2889447	1.100565	0	3.2513742	9.8469992	0.0004774	2
NISENT	88	0.3125	1.089802	0	3.6265328	7.1842773	0.0014541	2
NISTAN	88	0.3502235	1.18237	0	2.7511628	9.3905325	0.0005027	2
ODCALA	88	0.3859787	1.196172	0	2.8762156	8.7235841	0.0011431	19
ODCIER	88	0.3585803	1.322585	0	3.0012685	9.8529163	0.0025572	19
ODCUTL	88	0.4225828	1.36391	0	2.3760042	10.8588335	0.0012515	19
ODDELT	88	0.4813864	1.421212	1	2.3760042	12.2552832	0.0017042	19
ODFIRE	88	0.3779924	1.1453	0	3.1263214	7.8571429	0.0000985	19
ODREG9	88	0.5	1.421212	1	2.1258985	15.2113271	0.0007901	19
ODSUPC	88	0.4402516	1.432	0	2.2509514	11.1267963	0.0012515	19
ODTORO	88	0.4904875	1.3275	1	2.3760042	17.4116653	0.0001604	19
PG505	88	0.4181185	1.277028	1	2.3760042	13.0980558	0.0000716	14
PLCARA	88	0.3585197	1.25868	0	2.8762156	9.0101437	0.000139	16
PLCOLT	88	0.3315456	1.07653	0	4.0016913	6.4446323	0.0008606	16
PLGRAN	88	0.3914989	1.518132	0	2.1258985	10.2510566	0.0001434	16
PLHORI	88	0.4179775	1.090176	0	3.1263214	5.0710059	0.0006586	16
PLRELI	88	0.3742455	1.17876	0	3.1263214	5.9129332	0.0011834	16
PLSUND	88	0.3930818	1.155541	0	3.1263214	6.9103973	0.0009611	16
PS911	88	0.7764877	1.09785	1	2.2509514	36.1200338	0.0000319	12
PS924S	88	0.5779078	1.119807	1	2.5010571	21.0777684	0.000025	12
PS928S	88	0.9015692	1.287663	1	2.0008457	55.2831784	0.0000154	12
PS944	88	0.5555556	1.1611	1	2.5010571	24.5984784	0.0000401	12
PT6000	88	0.3517588	1.35936	0	3.0012685	9.4666103	0.0010549	19
PTBONN	88	0.4580153	1.438588	1	2.3760042	11.9180051	0.0011601	19
PTFIER	88	0.3773585	1.12539	0	3.0012685	7.6069315	0.0002598	19
PTFIRE	88	0.4352031	1.361844	0	2.1258985	9.2975486	0.0006301	19
PTGRAN	88	0.3816199	1.180375	0	2.8762156	8.5114117	0.0024993	19
PTGRAN	88	0.4279131	1.37811	0	2.5010571	10.5993238	0.0011042	19
PTLEMA	88	0.348892	1.132668	0	3.7515856	6.6990702	0.0006898	19
PTSAFA	88	0.3407155	1.705743	1	2.1258985	12.2730347	0.0000716	19
PTSUNB	88	0.4057481	1.18105	0	3.3764271	7.1842773	0.0009218	19
SA900	88	0.4021938	1.226925	1	2.6261099	13.0777684	0.0000656	11
SA9000	88	0.4136334	1.262386	1	2.6261099	19.7269653	0.0000387	11
SBDL	88	0.4054054	1.141884	0	3.1263214	7.6035503	0.0003705	5
SBDLSW	88	0.3829787	1.156272	0	3.1263214	8.1107354	0.000708	5
SBJUST	88	0.3987915	0.840768	0	4.6269556	4.8140321	0.0002942	5
SBXT	88	0.4084211	1.18104	0	3.1263214	8.6179205	0.0001516	5
TYCAMR	88	0.4275093	1.22007	0	2.7511628	9.2121724	0.0022984	1
TYCELL	88	0.4720854	1.156887	0	2.7511628	9.465765	0.0007145	1
TYCORO	88	0.4077934	1.110356	0	3.1263214	7.5215554	0.0017031	1
TYCRES	88	0.46875	1.24887	1	2.2509514	17.1174979	0.0001529	1
TYMR2	88	0.4893617	1.02008	0	3.0012685	10.8267117	0.0000867	1
TYSUPR	88	0.5782018	1.249653	1	2.2509514	17.9966188	0.0002111	1
TYTERC	88	0.39	1.06688	0	3.8766385	5.8309383	0.0011274	1
VV740	88	0.3888131	1.305612	1	2.7511628	18.1318681	0.0004835	6
VV760	88	0.4379342	1.305612	1	2.1258985	26.3736264	0.0001259	6
VV780	88	0.4250953	1.308384	1	2.1258985	31.9442096	0.0000181	6
VVDL	88	0.3893443	1.278027	1	2.7511628	14.0194421	0.0004266	6
VWCABR	88	0.3992902	0.989026	0	3.0012685	12.2147084	0.0001378	7
VWFOX	88	0.369863	1.02942	0	3.1263214	5.8241758	0.0006133	7
VWGOLF	88	0.4526935	1.04438	0	3.1263214	7.3541843	0.0001174	7
VWJETT	88	0.4506438	1.124635	0	3.1263214	7.7852916	0.0005497	7
VWQUAN	88	0.4157218	1.20624	1	2.3760042	14.8140321	0.0000327	7
VWSCIR	88	0.5378225	1.073736	0	2.7511628	11.9103973	0.0000404	7
YUYUGO	88	0.2838428	0.84373	0	3.5014799	3.5494505	0.0003398	23
ACINTE	89	0.51016	1.106672	0	3.1576885	10.5403226	0.0008292	3
ACLEGE	89	0.5047319	1.313234	1	2.3075416	18.2258065	0.000692	3
AD1002	89	0.4304636	1.375878	1	2.1860921	22.3790323	0.00009	7
AD1002	89	0.3984064	1.375878	1	2.1860921	25.0887097	0.0000214	7
AD80	89	0.4134763	1.175921	1	2.6718903	15.6048387	0.0000493	7
AD90	89	0.4661169	1.175921	1	2.4289912	20.4112903	0.0000471	7
ARMILA	89	0.5297558	1.09461	1	2.1860921	14.8991935	0.0000118	20
BKCENT	89	0.359633	1.312354	0	2.7933399	10.0233871	0.0014355	19
BKELEC	89	0.5016722	1.425556	1	2.3075416	14.9395161	0.0008313	19
BKLESA	89	0.5050505	1.42266	1	2.3075416	12.4395161	0.0015748	19
BKREAT	89	0.486152	1.33955	1	2.1860921	21.5322581	0.0000846	19
BKREGA	89	0.413486	1.39345	1	2.4289912	11.7854839	0.0008142	19
BKRIVI	89	0.4804892	1.421811	1	2.1860921	18.1774194	0.0002057	19
BKSKYH	89	0.3719008	1.16545	0	3.1576885	7.4879032	0.0001757	19
BKSKYL	89	0.4258614	1.1988	0	2.7933399	8.9637097	0.0006824	19
BW323	89	0.5978648	1.103544	1	2.1860921	19.8790323	0.0003332	8
BW525E	89	0.4948454	1.280162	1	2.1860921	29.8387097	0.0002164	8
BW635	89	0.5892351	1.287384	1	1.8217434	37.9032258	0.000015	8
BW735I	89	0.5423729	1.403358	1	1.8217434	43.5483871	0.0001114	8
CDALLA	89	0.5727377	1.31271	1	1.8217434	46.1153226	0.0000343	19
CDBROG	89	0.3341289	1.61415	1	2.0646425	20.725	0.0004264	19
CDDEVI	89	0.4460432	1.507048	1	2.0646425	20.5120968	0.0018212	19
CDELDO	89	0.4530839	1.372338	1	2.0646425	21.5629032	0.0003214	19
CDSEVI	89	0.4468146	1.352772	1	2.0646425	23.9919355	0.0002464	19
CHCOLT	89	0.3673469	1.041072	0	3.8863859	5.3854839	0.0006246	16
CHCONQ	89	0.6202573	1.182956	0	2.1860921	15.3016129	0.0000536	16
CHMEDA	89	0.3886792	1.2366	0	2.7933399	8.391129	0.0000418	16
CHSUMM	89	0.3566711	1.117557	0	3.5220372	7.5379032	0.0002046	16
CHTC	89	0.6153846	1.20423	1	2.0646425	26.6129032	0.0000311	16
CHVIST	89	0.3758542	1.144368	0	2.6718903	9.2887097	0.0001382	16
CRARIE	89	0.3836634	1.21448	0	3.036239	6.125	0.0003364	16
CRDAYT	89	0.3635042	1.241856	0	2.9147894	7.4959677	0.0006856	16
CRDYNA	89	0.3342246	1.3152	0	2.6718903	9.9153226	0.0011677	16
CRLANC	89	0.3429204	1.232132	0	2.9147894	9.0282258	0.0000332	16
CROMNI	89	0.4050523	1.090176	0	3.1576885	5.3185484	0.0004296	16
CRSHAD	89	0.3574174	1.155541	0	2.9147894	6.9314516	0.0008881	16
CRSPIR	89	0.3616637	1.219476	0	2.9147894	8.0604839	0.0008195	16
CVCAMA	89	0.4380273	1.39776	0	2.1860921	9.2701613	0.001022	19
CVCAPR	89	0.4603304	1.599988	1	2.3075416	11.1814516	0.0015855	19
CVCAVA	89	0.3673469	1.17876	0	2.1860921	6.7701613	0.0031603	19
CVCELE	89	0.3562341	1.304919	0	2.7933399	9.2701613	0.0015105	19
CVCORS	89	0.3468208	1.250788	0	2.9147894	8.0524194	0.0034923	19
CVLUMI	89	0.3443957	1.40296	0	2.5504407	9.5830645	0.0011891	19
CVPRIZ	89	0.4394657	1.112964	0	3.6434868	8.0322581	0.000962	19
CVVETT	89	0.7446478	1.25315	1	2.0646425	25.4395161	0.000256	19
EAGPRM	89	0.384216	1.3496	0	2.6718903	10.9483871	0.0004232	15
FDCROW	89	0.3925674	1.63525	1	2.0646425	12.7830645	0.001157	18
FDESCO	89	0.4014273	1.115028	0	3.036239	5.616129	0.0035673	18
FDFEST	89	0.3385873	0.88796	0	4.6150833	4.8975806	0.0007424	18
FDMUST	89	0.3189561	1.226668	0	2.7933399	7.2983871	0.0017247	18
FDPROB	89	0.4051565	1.20183	0	2.9147894	8.825	0.0014248	18
FDTAUR	89	0.3044655	1.333872	0	2.5504407	9.4983871	0.003728	18
FDTBIR	89	0.3909522	1.444549	1	2.0646425	11.783871	0.0012855	18
FDTEMP	89	0.3875049	1.206861	0	2.5504407	7.425	0.0024425	18
GEOMET	89	0.3091483	0.90582	0	6.4368266	4.8346774	0.0005646	19
HDCIVI	89	0.3477397	1.024016	0	4.129285	5.1491935	0.0025175	3
HNACCO	89	0.48	1.211178	0	3.2791381	9.4919355	0.003878	3
HNPREL	89	0.4045119	1.181788	1	2.7933399	11.2459677	0.0004585	3
HYEXCE	89	0.3153989	1.015279	0	3.2791381	5.2008065	0.0015855	21
HYSONA	89	0.4098361	1.269827	0	2.6718903	7.8185484	0.0003707	21
ISI-MA	89	0.3528226	1.004244	0	4.0078355	6.2733871	0.0001264	13
ISIIMP	89	0.3806228	1.125352	1	2.4289912	11.5556452	0.0000471	13
JAGXJ6	89	0.4994877	1.549596	1	2.0646425	35.483871	0.0001553	22
JAGXJS	89	0.6525529	1.353402	1	1.5788443	38.7096774	0.0000471	22
LCCONT	89	0.3851444	1.491077	1	2.0646425	22.9274194	0.0006042	18
LCMKVI	89	0.6011221	1.437852	1	2.0646425	22.2330645	0.0002635	18
LCTOWN	89	0.3709199	1.711952	1	2.0646425	20.6145161	0.0012748	18
MB190	89	0.534687	1.164415	1	2.3075416	25.4758065	0.0001553	9
MB300	89	0.5421133	1.28232	1	2.1860921	36.1693548	0.0002421	9
MB3002	89	0.4922118	1.28232	1	2.4289912	31.6129032	0.0000578	9
MB300S	89	0.4745308	1.452642	1	2.0646425	41.4516129	0.0000675	9
MB300S	89	0.469496	1.492077	1	2.0646425	44.4354839	0.0000407	9
MB420S	89	0.5173745	1.492077	1	1.8217434	49.3629032	0.0000803	9
MB560S	89	0.5833333	1.492077	1	1.7002938	58.2903226	0.0000578	9
MB560S	89	0.6126856	1.271115	1	1.8217434	51.7983871	0.0000793	9
MB560S	89	0.6079183	1.43424	1	1.7002938	64.3870968	0.0000182	9
MCCOUG	89	0.3921569	1.444549	1	2.0646425	12.4580645	0.001067	18
MCGRAN	89	0.3986181	1.660825	1	2.0646425	13.4685484	0.0011891	18
MCSABL	89	0.4475703	1.360776	1	2.5504407	11.3717742	0.0011784	18
MCSCOR	89	0.4458204	1.29548	1	2.3075416	20.2032258	0.0000503	18
MCTOPA	89	0.3817686	1.206861	0	2.6718903	8.8951613	0.0009181	18
MCXR4T	89	0.5993151	1.21312	1	2.3075416	15.9346774	0.0000429	18
MTGALA	89	0.3921569	1.226613	0	2.7933399	8.8475806	0.0003267	10
MTMIRA	89	0.3619303	1.042659	0	3.8863859	7.1443548	0.0003117	10
MTPREC	89	0.3146691	1.015279	0	3.2791381	4.6306452	0.0001607	10
MTSIGM	89	0.4617886	1.239286	1	2.1860921	13.7653226	0.0000225	10
MZ323	89	0.3904762	1.048464	0	3.1576885	5.2008065	0.0006524	4
MZ626	89	0.4247104	1.192345	0	2.9147894	9.2330645	0.0005646	4
MZ929	89	0.4684257	1.291839	1	2.3075416	18.4677419	0.0002068	4
MZMX6	89	0.3900709	1.29564	0	2.9147894	9.1927419	0.0000236	4
MZRX7	89	0.5714286	1.129835	0	2.0646425	13.9516129	0.0001735	4
NI240-	89	0.52691	1.1837	0	2.4289912	10.6846774	0.0007306	2
NI300Z	89	0.5214918	1.177386	1	2.0646425	22.016129	0.0002817	2
NIMAXI	89	0.5184705	1.300068	1	2.4289912	14.1120968	0.0011677	2
NIPULS	89	0.3768844	1.100565	0	3.1576885	9.6766129	0.000256	2
NISENT	89	0.4174397	1.089802	0	3.2791381	5.6443548	0.0023675	2
NISTAN	89	0.3393502	1.18237	0	3.5220372	9.8379032	0.0004574	2
OD88	89	0.5055147	1.419764	1	2.3075416	12.3346774	0.0014784	19
OD98	89	0.4956443	1.421936	1	2.1860921	15.5362903	0.0007038	19
ODCALA	89	0.4378981	1.192596	0	2.9147894	8.0604839	0.0010199	19
ODCIER	89	0.4020468	1.322585	0	2.7933399	9.8346774	0.0020354	19
ODSUPR	89	0.4168003	1.36391	1	2.4289912	11.5887097	0.0010702	19
ODTORO	89	0.4909253	1.3275	1	2.3075416	17.7379032	0.0001082	19
PLACCL	89	0.3632401	1.233972	0	2.9147894	8	0.0009856	16
PLHORI	89	0.4050523	1.090176	0	3.1576885	5.3185484	0.000421	16
PLLASE	89	0.3817427	1.133825	0	2.9147894	8.3846774	0.000225	16
PLLEBA	89	0.3426676	1.232132	0	2.9147894	9.2701613	0.0008988	16
PLLEBA	89	0.5946685	1.232132	1	2.9147894	13.7862903	0.0000482	16
PLRELI	89	0.3836634	1.21448	0	3.036239	6.125	0.0003503	16
PLSUND	89	0.3700756	1.151503	0	2.9147894	6.9314516	0.0009031	16
PS911C	89	0.7764877	1.09785	1	2.1860921	41.2943548	0.0000289	12
PS911C	89	0.7725993	1.08745	1	2.1860921	68.5967742	0.0000204	12
PS911T	89	0.9475806	1.180611	1	1.7002938	57.2379032	0.0000107	12
PS928	89	0.9015692	1.287663	1	1.7002938	60.1169355	0.0000086	12
PS944	89	0.5652477	1.1611	1	2.3075416	26.8104839	0.0000139	12
PS944T	89	0.8238826	1.153587	1	2.3075416	36.2096774	0.0000086	12
PT6000	89	0.3495007	1.35936	0	2.7933399	9.6524194	0.0007263	19
PTBONN	89	0.5007587	1.432627	1	2.1860921	11.958871	0.0009384	19
PTFIRE	89	0.4378852	1.37922	0	2.1860921	9.6766129	0.0005892	19
PTGPRI	89	0.4192196	1.394141	1	2.4289912	11.2701613	0.0012105	19
PTGRAN	89	0.3801396	1.20631	0	2.5504407	8.4427419	0.002164	19
PTLEMA	89	0.3464419	1.072235	0	3.6434868	5.3217742	0.0004778	19
PTSUNB	89	0.4025157	1.202019	0	3.2791381	7.1362903	0.001082	19
SA900	89	0.4726736	1.225595	1	2.6718903	13.7056452	0.0001478	11
SA9000	89	0.4327563	1.262386	1	2.6718903	19.7137097	0.0000279	11
SA9000	89	0.5077753	1.306108	1	2.6718903	24.9153226	0.0000354	11
